,URL,DB_name,Updated_date,Extracted_URLs
727,https://dbdb.io/db/rubatodb,RubatoDB,"June 27, 2022, 10:52 p.m.","['N/A', 'N/A', '/browse?checkpoints=fuzzy', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=keyvalue', '/browse?indexes=btree', '/browse?isolation-levels=serializable', '/browse?joins=not-supported', '/browse?logging=physical-logging', '/browse?query-execution=vectorized-model', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=hybrid', '/browse?storage-organization=indexed-sequential-access-method-isam', '/browse?system-architecture=shared-nothing', '/browse?views=virtual-views', 'http://www.rubatodb.com/', 'http://webdocs.cs.ualberta.ca/~yuan/databases/rubatodb/rubatodb_dist.4.0.2.tar.gz', 'https://webdocs.cs.ualberta.ca/~yuan/databases/rubatodb/docs/rubatodb.html', 'N/A', '/browse?country=CA', 'N/A', '/browse?type=academic', '/browse?embeds=berkeley-db']"
728,https://dbdb.io/db/rxdb,RxDB,"June 27, 2022, 8:45 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=custom-api', 'https://rxdb.info/', 'https://github.com/pubkey/rxdb', 'https://twitter.com/rxdbjs', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=open-source', '/browse?programming=javascript', '/browse?embeds=lokijs', '/browse?compatible=couchdb', '/browse?license=apache-v2']"
729,https://dbdb.io/db/sadas-engine,Sadas Engine,"May 13, 2018, 9:19 a.m.","['N/A', '/browse?data-model=relational', '/browse?storage-model=decomposition-storage-model-columnar', 'https://www.sadasengine.com/', 'N/A', '/browse?country=IT', '/browse?type=commercial', '/browse?supported=sql', '/browse?license=proprietary']"
730,https://dbdb.io/db/sapphiredb,SapphireDb,"Sept. 27, 2023, 10:10 p.m.","['N/A', '/browse?data-model=object-oriented', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', 'https://sapphire-db.com', 'https://github.com/SapphireDb/SapphireDb', 'https://sapphire-db.com/start/net-core', 'N/A', '/browse?country=DE', 'N/A', 'N/A', '/browse?type=hobby', '/browse?programming=csharp', '/browse?supported=csharp', '/browse?os=windows', '/browse?license=mit']"
731,https://dbdb.io/db/scalaris,Scalaris,"April 28, 2018, 3:43 p.m.","['N/A', '/browse?data-model=keyvalue', 'http://scalaris.zib.de/', 'https://github.com/scalaris-team/scalaris', 'N/A', '/browse?country=DE', '/browse?type=academic', '/browse?programming=erlang', '/browse?license=apache-v2']"
732,https://dbdb.io/db/scalebase,ScaleBase,"Oct. 1, 2023, 8:22 a.m.","['N/A', 'http://www.scalebase.com/', 'https://twitter.com/ScaleBase', 'N/A', '/browse?country=US', 'N/A', 'N/A', 'N/A', '/browse?type=commercial', '/browse?derived=mysql']"
733,https://dbdb.io/db/scaledb,ScaleDB,"Aug. 8, 2023, 11:34 a.m.","['N/A', 'N/A', 'http://www.scaledb.com/', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?compatible=mysql', '/browse?license=proprietary']"
734,https://dbdb.io/db/scaleout-stateserver,ScaleOut StateServer,"June 27, 2022, 9:24 p.m.","['N/A', '/browse?data-model=keyvalue', '/browse?storage-architecture=in-memory', 'http://www.scaleoutsoftware.com/products/scaleout-stateserver/', 'https://twitter.com/scaleout_inc', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?supported=cplusplus', '/browse?os=linux', '/browse?license=proprietary']"
735,https://dbdb.io/db/scaliendb,ScalienDB,"Oct. 30, 2022, 11:05 a.m.","['N/A', 'N/A', '/browse?data-model=keyvalue', '/browse?query-interface=http-rest', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=shared-nothing', 'http://scalien.com', 'https://github.com/scalien/scaliendb', 'http://scalien.com/documentation/scaliendb', 'N/A', '/browse?country=HU', 'N/A', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?supported=python', '/browse?os=linux', '/browse?license=agpl-v3']"
736,https://dbdb.io/db/schemafreesql,SchemafreeSQL,"June 27, 2022, 8:48 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=sql', 'https://schemafreesql.com/', 'https://schemafreesql.com/doc', 'https://twitter.com/SchemafreeSQL', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?os=hosted']"
737,https://dbdb.io/db/scidb,SciDB,"Nov. 13, 2023, 9:06 p.m.","['N/A', 'https://www.xldb.org/about/', '/browse?compression=run-length-encoding', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=array-matrix', '/browse?foreign-keys=not-supported', '/browse?hardware-acceleration=custom', '/browse?indexes=not-supported', '/browse?logging=logical-logging', '/browse?query-interface=command-line-shell', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-nothing', 'http://scidb.org/', 'https://forum.paradigm4.com/t/index-of-scidb-releases/773', 'https://twitter.com/scidb', 'N/A', '/browse?country=US', 'N/A', '/browse?type=academic', '/browse?programming=cplusplus', '/browse?supported=cplusplus', '/browse?embeds=postgresql', '/browse?os=linux', '/browse?license=agpl-v3', 'https://en.wikipedia.org/wiki/SciDB']"
738,https://dbdb.io/db/scimoredb,ScimoreDB,"May 28, 2018, 11:18 a.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?system-architecture=shared-nothing', 'http://www.scimore.com/', 'http://www.scimore.com/Documentation/', 'N/A', '/browse?country=DK', 'N/A', '/browse?type=commercial', '/browse?os=windows', '/browse?license=proprietary']"
739,https://dbdb.io/db/scratchdb,ScratchDB,"Oct. 29, 2023, 6:56 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=sql', 'https://www.scratchdb.com/', 'https://github.com/scratchdata/ScratchDB', 'https://www.scratchdb.com/docs', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=go-lang', '/browse?embeds=clickhouse', '/browse?license=agpl-v3']"
740,https://dbdb.io/db/scuba,Scuba,"June 27, 2022, 8:49 p.m.","['N/A', '/browse?compression=dictionary-encoding', '/browse?data-model=relational', '/browse?indexes=not-supported', '/browse?joins=not-supported', '/browse?logging=not-supported', '/browse?query-interface=custom-api', '/browse?storage-architecture=in-memory', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=shared-nothing', 'https://research.fb.com/publications/scuba-diving-into-data-at-facebook/', 'N/A', '/browse?country=US', 'N/A', '/browse?type=internal', '/browse?license=proprietary']"
741,https://dbdb.io/db/scylla,Scylla,"Nov. 10, 2022, 3:40 p.m.","['N/A', 'N/A', '/browse?checkpoints=non-blocking', '/browse?compression=dictionary-encoding', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=column-family', '/browse?foreign-keys=not-supported', '/browse?indexes=hash-table', '/browse?isolation-levels=serializable', '/browse?joins=not-supported', '/browse?logging=logical-logging', '/browse?query-compilation=not-supported', '/browse?query-execution=vectorized-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=hybrid', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=sorted-files', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-nothing', '/browse?views=materialized-views', 'http://www.scylladb.com/', 'https://github.com/scylladb/scylla', 'https://docs.scylladb.com/', 'https://twitter.com/ScyllaDB', 'N/A', '/browse?country=IL', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?supported=csharp', '/browse?derived=cassandra', '/browse?inspired=cassandra', '/browse?compatible=cassandra', '/browse?os=linux', '/browse?license=agpl-v3', 'https://en.wikipedia.org/wiki/Scylla_(database)']"
742,https://dbdb.io/db/sdb,SDB,"Jan. 1, 2019, 12:57 a.m.","['/db/cdb', '/browse?data-model=relational', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://github.com/radare/sdb', 'https://github.com/radare/sdb', '/browse?country=ES', '/browse?type=open-source', '/browse?programming=c', '/browse?derived=cdb', '/browse?license=mit']"
743,https://dbdb.io/db/sdd-1,SDD-1,"June 8, 2018, 11 p.m.","['N/A', 'http://dl.acm.org/citation.cfm?id=320129', '/browse?country=US', '/browse?type=industrial-research']"
744,https://dbdb.io/db/seafowl,Seafowl,"Oct. 25, 2023, 4:01 p.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?storage-format=parquet', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-everything', 'https://seafowl.io/', 'https://github.com/splitgraph/seafowl', 'https://seafowl.io/docs/getting-started/introduction', 'https://twitter.com/splitgraph', 'N/A', '/browse?country=GB', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=rust', '/browse?embeds=datafusion', '/browse?compatible=postgresql', '/browse?license=apache-v2']"
745,https://dbdb.io/db/searchblox,SearchBlox,"June 9, 2018, 11:33 a.m.","['N/A', 'http://www.searchblox.com/', 'https://developer.searchblox.com/docs', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?derived=elasticsearch']"
746,https://dbdb.io/db/sedna,Sedna,"Sept. 27, 2023, 8:22 p.m.","['N/A', 'N/A', '/browse?data-model=document-xml', '/browse?indexes=btree', '/browse?query-interface=xquery', 'http://www.sedna.org/', 'https://sourceforge.net/projects/sedna/', 'https://www.sedna.org/documentation.html', 'N/A', '/browse?country=RU', 'N/A', 'N/A', '/browse?type=academic', '/browse?programming=cplusplus', '/browse?os=bsd', '/browse?license=apache-v2', 'https://en.wikipedia.org/wiki/Sedna_(database)']"
747,https://dbdb.io/db/senseidb,SenseiDB,"Jan. 9, 2022, 3:02 p.m.","['N/A', 'N/A', '/browse?checkpoints=not-supported', '/browse?concurrency-control=not-supported', '/browse?data-model=relational', '/browse?indexes=inverted-index-full-text', '/browse?isolation-levels=not-supported', '/browse?joins=not-supported', '/browse?logging=not-supported', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-nothing', '/browse?views=not-supported', 'http://senseidb.github.io/sensei/', 'https://github.com/linkedin/sensei', 'http://senseidb.github.io/sensei/overview.html', 'https://twitter.com/sensei_db', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?supported=java', '/browse?os=all-os-with-java-vm', '/browse?license=apache-v2']"
748,https://dbdb.io/db/sequins,Sequins,"May 12, 2018, 10:59 p.m.","['N/A', '/browse?data-model=keyvalue', 'https://github.com/stripe/sequins', 'https://github.com/stripe/sequins', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=go-lang', '/browse?license=mit']"
749,https://dbdb.io/db/sequoiadb,SequoiaDB,"Jan. 9, 2022, 3:02 p.m.","['https://raft.github.io/', '/browse?checkpoints=not-supported', '/browse?compression=bit-packing-mostly-encoding', '/browse?concurrency-control=not-supported', '/browse?data-model=document-xml', '/browse?indexes=btree', '/browse?isolation-levels=read-uncommitted', '/browse?logging=logical-logging', '/browse?parallel-execution=intra-operator', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=custom', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-disk', 'http://www.sequoiadb.com', 'https://github.com/SequoiaDB/SequoiaDB', 'http://doc.sequoiadb.com/cn/sequoiadb', 'https://twitter.com/_SequoiaDB', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?supported=c', '/browse?compatible=mysql', '/browse?os=linux', '/browse?license=agpl-v3', 'https://en.wikipedia.org/wiki/SequoiaDB']"
750,https://dbdb.io/db/serenity,Serenity,"Sept. 28, 2023, 7:21 p.m.","['N/A', 'http://serenitydb.org', 'https://github.com/pmwkaa/serenity', '/browse?country=RU', 'N/A', 'N/A', '/browse?type=hobby', '/browse?programming=c', '/browse?embeds=sophia', '/browse?compatible=redis']"
751,https://dbdb.io/db/sesame,Sesame,"June 3, 2018, 9:53 p.m.","['N/A', 'N/A', '/browse?data-model=triplestore-rdf', '/browse?query-interface=sparql', 'http://www.openrdf.org/', 'https://sourceforge.net/projects/sesame/', 'N/A', '/browse?country=NL', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?license=bsd', 'https://en.wikipedia.org/wiki/Sesame_(framework)']"
752,https://dbdb.io/db/shardingsphere,ShardingSphere,"Jan. 24, 2022, 2:25 a.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?system-architecture=shared-nothing', '/browse?views=not-supported', 'https://shardingsphere.apache.org/', 'https://github.com/apache/shardingsphere', 'https://shardingsphere.apache.org/document/current/', 'https://twitter.com/ShardingSphere', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?supported=java', '/browse?embeds=mysql', '/browse?os=all-os-with-java-vm', '/browse?license=apache-v2']"
753,https://dbdb.io/db/sharebase,ShareBase,"June 3, 2018, 8:04 a.m.","['N/A', 'N/A', '/browse?country=US', 'N/A', 'N/A', 'N/A', 'N/A', '/browse?type=commercial', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Britton_Lee,_Inc.']"
754,https://dbdb.io/db/shareddb,SharedDB,"June 9, 2018, 8:40 a.m.","['N/A', '/browse?data-model=relational', 'https://www.ecc.ethz.ch/research/shareddb', 'N/A', '/browse?country=CH', 'N/A', 'N/A', '/browse?type=academic']"
755,https://dbdb.io/db/shore,Shore,"June 8, 2018, 11:01 p.m.","['N/A', 'http://research.cs.wisc.edu/shore/', 'N/A', '/browse?country=US', '/browse?type=academic']"
756,https://dbdb.io/db/shore-mt,Shore-MT,"April 13, 2020, 9:32 p.m.","['/db/shore', 'https://sites.google.com/site/shoremt/', 'https://research.cs.wisc.edu/shore-mt/', 'https://bitbucket.org/shoremt/', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?derived=shore']"
757,https://dbdb.io/db/shsql,shsql,"Feb. 3, 2021, 11:30 a.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?query-interface=sql', 'http://quisp.sourceforge.net/shsqlhome.html', 'https://sourceforge.net/projects/shsql/', 'N/A', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=bash', '/browse?os=linux', '/browse?license=gpl-v2']"
758,https://dbdb.io/db/siaqodb,Siaqodb,"May 12, 2018, 11:04 p.m.","['N/A', '/browse?data-model=document-xml', 'http://siaqodb.com/', 'https://www.siaqodb.com/docs/Getting-started/', 'N/A', '/browse?country=US', '/browse?type=commercial', '/browse?programming=csharp', '/browse?derived=lmdb']"
759,https://dbdb.io/db/signaldb,SignalDB,"Oct. 26, 2023, 8:58 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=in-memory', '/browse?system-architecture=embedded', 'https://signaldb.js.org/', 'https://github.com/maxnowack/signaldb', 'https://signaldb.js.org/getting-started/', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=hobby', '/browse?programming=typescript', '/browse?supported=javascript', '/browse?inspired=mongodb', '/browse?compatible=rxdb', '/browse?os=linux', '/browse?license=mit']"
760,https://dbdb.io/db/silo,Silo,"Nov. 5, 2018, 9:19 p.m.","['N/A', '/browse?concurrency-control=optimistic-concurrency-control-occ', '/browse?data-model=relational', '/browse?indexes=masstree', '/browse?isolation-levels=serializable', '/browse?logging=physical-logging', '/browse?query-compilation=not-supported', '/browse?query-interface=custom-api', '/browse?storage-architecture=in-memory', '/browse?system-architecture=shared-everything', 'http://dl.acm.org/citation.cfm?id=2522713', 'https://github.com/stephentu/silo', 'N/A', '/browse?country=US', 'N/A', '/browse?type=academic', '/browse?programming=cplusplus', '/browse?license=mit']"
761,https://dbdb.io/db/simpledb,SimpleDB,"Nov. 5, 2018, 9:33 p.m.","['N/A', 'N/A', '/browse?concurrency-control=not-supported', '/browse?data-model=keyvalue', '/browse?indexes=hash-table', '/browse?isolation-levels=read-committed', '/browse?joins=not-supported', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=custom', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-nothing', '/browse?views=not-supported', 'http://aws.amazon.com/simpledb/', 'https://aws.amazon.com/documentation/simpledb/', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=erlang', '/browse?supported=java', '/browse?os=hosted', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Amazon_SimpleDB']"
762,https://dbdb.io/db/singlestore,SingleStore,"Nov. 2, 2022, 2:29 p.m.","['N/A', 'N/A', '/browse?checkpoints=non-blocking', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=relational', '/browse?indexes=skip-list', '/browse?isolation-levels=read-committed', '/browse?joins=nested-loop-join', '/browse?logging=physical-logging', '/browse?query-compilation=code-generation', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-nothing', '/browse?views=virtual-views', 'http://www.singlestore.com/', 'https://docs.singlestore.com/', 'https://twitter.com/SingleStoreDB', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?supported=cplusplus', '/browse?inspired=hekaton', '/browse?compatible=mysql', '/browse?os=linux', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/SingleStore']"
763,https://dbdb.io/db/siodb,Siodb,"Nov. 7, 2019, 10:17 a.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?storage-model=decomposition-storage-model-columnar', 'https://siodb.io/', 'https://github.com/siodb/siodb', 'https://docs.siodb.io/', 'N/A', '/browse?country=CH', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus']"
764,https://dbdb.io/db/sirdb,Sir.DB,"June 27, 2022, 8:52 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=custom-api', 'https://github.com/c9fe/sirdb', 'https://github.com/c9fe/sirdb', 'N/A', '/browse?country=HK', 'N/A', '/browse?type=hobby', '/browse?programming=javascript', '/browse?supported=javascript', '/browse?license=mit']"
765,https://dbdb.io/db/siridb,SiriDB,"June 27, 2022, 8:52 p.m.","['N/A', '/browse?query-interface=custom-api', 'http://siridb.net/', 'https://github.com/SiriDB/siridb-server', 'https://docs.siridb.net/', 'https://twitter.com/siridatabase', 'N/A', '/browse?country=NL', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?license=mit']"
766,https://dbdb.io/db/sirixdb,SirixDB,"June 27, 2022, 8:53 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?indexes=avl-tree', '/browse?isolation-levels=snapshot-isolation', '/browse?query-interface=xquery', '/browse?storage-organization=log-structured', 'http://sirix.io/', 'https://github.com/sirixdb/sirix', 'https://github.com/sirixdb/sirix/wiki', 'https://twitter.com/sirixdb', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=academic', '/browse?programming=java', '/browse?license=bsd']"
767,https://dbdb.io/db/skdb,SKDB,"May 3, 2023, 9:58 a.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?system-architecture=shared-everything', 'https://skdb.io/', 'https://github.com/SkipLabs/skdb', 'https://skdb.io/docs.html', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?inspired=sqlite', '/browse?license=proprietary']"
768,https://dbdb.io/db/skeletondb,SkeletonDB,"Sept. 28, 2023, 6:42 p.m.","['N/A', '/browse?indexes=bw-tree', 'https://github.com/d4l3k/skeletondb', 'https://github.com/d4l3k/skeletondb', 'N/A', '/browse?country=CA', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=go-lang', '/browse?license=mit']"
769,https://dbdb.io/db/sksql,SKSQL,"Oct. 26, 2022, 9:45 p.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://sksql.com/', 'https://github.com/alexraffy/sksql', 'N/A', '/browse?country=ES', 'N/A', '/browse?type=hobby', '/browse?programming=typescript', '/browse?license=mit']"
770,https://dbdb.io/db/skydb,SkyDB,"May 24, 2018, 5:41 a.m.","['N/A', 'http://skydb.io/', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source']"
771,https://dbdb.io/db/skytable,Skytable,"Dec. 11, 2023, 2:14 p.m.","['N/A', '/browse?data-model=keyvalue', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', 'https://skytable.io/', 'https://github.com/skytable/skytable', 'https://docs.skytable.io/', 'https://twitter.com/skytabledb', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=rust', '/browse?license=agpl-v3']"
772,https://dbdb.io/db/sled,Sled,"June 27, 2022, 8:56 p.m.","['N/A', 'N/A', '/browse?checkpoints=non-blocking', '/browse?compression=naive-record-level', '/browse?concurrency-control=not-supported', '/browse?data-model=keyvalue', '/browse?foreign-keys=not-supported', '/browse?indexes=bw-tree', '/browse?isolation-levels=not-supported', '/browse?joins=not-supported', '/browse?logging=physical-logging', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=log-structured', '/browse?stored-procedures=not-supported', '/browse?system-architecture=embedded', '/browse?views=not-supported', 'https://github.com/spacejam/sled', 'https://github.com/spacejam/sled', 'https://docs.rs/sled', 'https://twitter.com/sadisticsystems', 'N/A', '/browse?country=DE', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=rust', '/browse?supported=rust', '/browse?inspired=etcd', '/browse?os=android', '/browse?license=apache-v2']"
773,https://dbdb.io/db/sleekdb,SleekDB,"Jan. 30, 2021, 8:32 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://sleekdb.github.io/', 'https://github.com/rakibtg/SleekDB', 'https://sleekdb.github.io/', '/browse?country=BD', 'N/A', '/browse?type=open-source', '/browse?programming=php', '/browse?supported=php', '/browse?os=linux', '/browse?license=mit']"
774,https://dbdb.io/db/slicingdice,SlicingDice,"Aug. 8, 2023, 11:45 a.m.","['N/A', 'N/A', 'https://www.slicingdice.com/', 'https://docs.slicingdice.com/', 'https://twitter.com/SlicingDice', 'N/A', '/browse?country=BR', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=java', '/browse?os=hosted', '/browse?license=proprietary']"
775,https://dbdb.io/db/slumber-db,Slumber DB,"July 19, 2019, 9:45 p.m.","['N/A', '/browse?data-model=keyvalue', 'https://github.com/RichardHightower/slumberdb', 'https://github.com/RichardHightower/slumberdb', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?supported=java', '/browse?embeds=leveldb', '/browse?license=apache-v2']"
776,https://dbdb.io/db/slyceio,SlyceIO,"Aug. 17, 2023, 5:23 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=custom-api', 'https://slyce-io.co.uk/', 'https://slyce-io.co.uk/documentation/', 'https://twitter.com/SlyceIO', 'N/A', '/browse?country=GB', 'N/A', '/browse?type=commercial', '/browse?os=hosted', '/browse?license=proprietary']"
777,https://dbdb.io/db/smallsql,SmallSQL,"Dec. 31, 2018, 5:23 p.m.","['N/A', '/browse?checkpoints=not-supported', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?indexes=patriciaradix-trie', '/browse?isolation-levels=read-uncommitted', '/browse?joins=nested-loop-join', '/browse?logging=not-supported', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?stored-procedures=not-supported', '/browse?system-architecture=embedded', '/browse?views=virtual-views', 'http://www.smallsql.de/', 'https://sourceforge.net/projects/smallsql/', 'http://www.smallsql.de/doc/index.html', 'N/A', '/browse?country=DE', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?supported=java', '/browse?os=all-os-with-java-vm', '/browse?license=lgpl-v3']"
778,https://dbdb.io/db/sneller,Sneller,"June 27, 2022, 8:57 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-execution=vectorized-model', '/browse?query-interface=sql', '/browse?system-architecture=shared-disk', 'https://www.sneller.io/', 'https://github.com/SnellerInc/sneller', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=go-lang', '/browse?compatible=elasticsearch', '/browse?license=agpl-v3']"
779,https://dbdb.io/db/snowflake,Snowflake,"July 10, 2023, 12:11 p.m.","['N/A', 'N/A', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?indexes=not-supported', '/browse?isolation-levels=snapshot-isolation', '/browse?joins=hash-join', '/browse?query-compilation=not-supported', '/browse?query-execution=vectorized-model', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=hybrid', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-disk', '/browse?views=virtual-views', 'https://www.snowflake.com', 'https://docs.snowflake.com/', 'https://twitter.com/SnowflakeDB', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?embeds=foundationdb', '/browse?os=hosted', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Snowflake_Computing']"
780,https://dbdb.io/db/soliddb,solidDB,"Nov. 20, 2023, 10:25 a.m.","['N/A', '/browse?checkpoints=consistent', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?hardware-acceleration=custom', '/browse?indexes=btree', '/browse?isolation-levels=read-committed', '/browse?logging=physiological-logging', '/browse?parallel-execution=bushy', '/browse?query-compilation=code-generation', '/browse?query-execution=materialized-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-nothing', '/browse?views=virtual-views', 'https://teamblue.unicomsi.com/products/soliddb/', 'https://support.unicomsi.com/manuals/soliddb/100/index.html', 'N/A', '/browse?country=FI', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?os=aix', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/SolidDB']"
